sample_id,sampled_date,analyzed_date,run_or_plate_id,measurement_type,subtype,subsubtype,standard_sample_blank,tech_rep_number,std_co2_amount,std_co2_units,value,units,pre_post_wet,cc_treatment,drying_treatment,sample_type,co2_timepoint_h,notes
019,20220301,20221014,Run1,qpcr,bacterial,dna,sample,3,NA,NA,6.277307382637422e-5,proportional_concentration_normalized,pre,no_cc,two_wk,core,NA,NA
019,20220301,20221014,Run1,qpcr,bacterial,dna,sample,4,NA,NA,6.667138014496164e-5,proportional_concentration_normalized,pre,no_cc,two_wk,core,NA,NA
019,20220301,20221014,Run1,qpcr,bacterial,dna,sample,5,NA,NA,6.632829316611768e-5,proportional_concentration_normalized,pre,no_cc,two_wk,core,NA,NA
024,20220301,20221014,Run1,qpcr,bacterial,dna,sample,1,NA,NA,8.971353854838021e-5,proportional_concentration_normalized,cw,w_cc,two_wk,core,NA,NA
024,20220301,20221014,Run1,qpcr,bacterial,dna,sample,2,NA,NA,9.537898359023485e-5,proportional_concentration_normalized,cw,w_cc,two_wk,core,NA,NA
024,20220301,20221014,Run1,qpcr,bacterial,dna,sample,3,NA,NA,8.92538099773568e-5,proportional_concentration_normalized,cw,w_cc,two_wk,core,NA,NA
024,20220301,20221014,Run1,qpcr,bacterial,dna,sample,4,NA,NA,8.386051167724178e-5,proportional_concentration_normalized,cw,w_cc,two_wk,core,NA,NA
024,20220301,20221014,Run1,qpcr,bacterial,dna,sample,5,NA,NA,1.975674395300648e-7,proportional_concentration_normalized,cw,w_cc,two_wk,core,NA,NA
025,20220301,20221014,Run1,qpcr,bacterial,dna,sample,1,NA,NA,4.865667455485883e-5,proportional_concentration_normalized,cw,no_cc,two_wk,core,NA,NA
025,20220301,20221014,Run1,qpcr,bacterial,dna,sample,2,NA,NA,5.535896785763098e-5,proportional_concentration_normalized,cw,no_cc,two_wk,core,NA,NA
025,20220301,20221014,Run1,qpcr,bacterial,dna,sample,3,NA,NA,5.405833836623109e-5,proportional_concentration_normalized,cw,no_cc,two_wk,core,NA,NA
025,20220301,20221014,Run1,qpcr,bacterial,dna,sample,4,NA,NA,5.955406727132533e-5,proportional_concentration_normalized,cw,no_cc,two_wk,core,NA,NA
025,20220301,20221014,Run1,qpcr,bacterial,dna,sample,5,NA,NA,5.6169458176156476e-5,proportional_concentration_normalized,cw,no_cc,two_wk,core,NA,NA
031,20220224,20221014,Run1,qpcr,bacterial,dna,sample,1,NA,NA,2.2835042404761088e-4,proportional_concentration_normalized,post,w_cc,one_wk,core,NA,NA
031,20220224,20221014,Run1,qpcr,bacterial,dna,sample,2,NA,NA,2.2679637459897725e-4,proportional_concentration_normalized,post,w_cc,one_wk,core,NA,NA
031,20220224,20221014,Run1,qpcr,bacterial,dna,sample,3,NA,NA,1.2948449343141794e-5,proportional_concentration_normalized,post,w_cc,one_wk,core,NA,NA
031,20220224,20221014,Run1,qpcr,bacterial,dna,sample,4,NA,NA,1.8008159222314768e-4,proportional_concentration_normalized,post,w_cc,one_wk,core,NA,NA
031,20220224,20221014,Run1,qpcr,bacterial,dna,sample,5,NA,NA,1.9080738709594458e-4,proportional_concentration_normalized,post,w_cc,one_wk,core,NA,NA
037,20220301,20221014,Run1,qpcr,bacterial,dna,sample,1,NA,NA,5.972978440353964e-5,proportional_concentration_normalized,cw,w_cc,two_wk,core,NA,NA
037,20220301,20221014,Run1,qpcr,bacterial,dna,sample,2,NA,NA,5.5890912704557645e-5,proportional_concentration_normalized,cw,w_cc,two_wk,core,NA,NA
037,20220301,20221014,Run1,qpcr,bacterial,dna,sample,3,NA,NA,7.334730437324396e-5,proportional_concentration_normalized,cw,w_cc,two_wk,core,NA,NA
037,20220301,20221014,Run1,qpcr,bacterial,dna,sample,4,NA,NA,6.021164334414833e-5,proportional_concentration_normalized,cw,w_cc,two_wk,core,NA,NA
037,20220301,20221014,Run1,qpcr,bacterial,dna,sample,5,NA,NA,4.142409511518013e-5,proportional_concentration_normalized,cw,w_cc,two_wk,core,NA,NA
Blank,NA,20221014,Run1,qpcr,bacterial,dna,blank,NA,NA,NA,NA,proportional_concentration_normalized,NA,NA,NA,core,NA,NA
Blank,NA,20221014,Run1,qpcr,bacterial,dna,blank,NA,NA,NA,NA,proportional_concentration_normalized,NA,NA,NA,core,NA,NA
NA,NA,20221014,Run1,qpcr,bacterial,dna,NA,NA,NA,NA,NA,proportional_concentration_normalized,NA,NA,NA,core,NA,NA
Blank,NA,20221017,Run2,qpcr,bacterial,dna,blank,NA,NA,NA,NA,proportional_concentration_normalized,NA,NA,NA,core,NA,NA
003,20220317,20221017,Run2,qpcr,bacterial,dna,sample,1,NA,NA,1.789758430927077e-5,proportional_concentration_normalized,all_dry,no_cc,all_dry,core,NA,NA
003,20220317,20221017,Run2,qpcr,bacterial,dna,sample,2,NA,NA,1.9413202655706363e-5,proportional_concentration_normalized,all_dry,no_cc,all_dry,core,NA,NA
003,20220317,20221017,Run2,qpcr,bacterial,dna,sample,3,NA,NA,1.40607574086452e-4,proportional_concentration_normalized,all_dry,no_cc,all_dry,core,NA,NA
003,20220317,20221017,Run2,qpcr,bacterial,dna,sample,4,NA,NA,4.529697837460553e-5,proportional_concentration_normalized,all_dry,no_cc,all_dry,core,NA,NA
003,20220317,20221017,Run2,qpcr,bacterial,dna,sample,5,NA,NA,7.505368135089341e-6,proportional_concentration_normalized,all_dry,no_cc,all_dry,core,NA,NA
010,20220317,20221017,Run2,qpcr,bacterial,dna,sample,1,NA,NA,1.118779785908144e-5,proportional_concentration_normalized,post,no_cc,four_wk,core,NA,NA
010,20220317,20221017,Run2,qpcr,bacterial,dna,sample,2,NA,NA,1.832509599020655e-7,proportional_concentration_normalized,post,no_cc,four_wk,core,NA,NA
010,20220317,20221017,Run2,qpcr,bacterial,dna,sample,3,NA,NA,4.86314013164733e-5,proportional_concentration_normalized,post,no_cc,four_wk,core,NA,NA
010,20220317,20221017,Run2,qpcr,bacterial,dna,sample,4,NA,NA,3.327548741063761e-5,proportional_concentration_normalized,post,no_cc,four_wk,core,NA,NA
010,20220317,20221017,Run2,qpcr,bacterial,dna,sample,5,NA,NA,4.186542408712313e-5,proportional_concentration_normalized,post,no_cc,four_wk,core,NA,NA
013,20220317,20221017,Run2,qpcr,bacterial,dna,sample,1,NA,NA,3.1159274751163224e-5,proportional_concentration_normalized,post,no_cc,four_wk,core,NA,NA
013,20220317,20221017,Run2,qpcr,bacterial,dna,sample,2,NA,NA,2.7929110197076822e-5,proportional_concentration_normalized,post,no_cc,four_wk,core,NA,NA
013,20220317,20221017,Run2,qpcr,bacterial,dna,sample,3,NA,NA,3.1117240343814356e-5,proportional_concentration_normalized,post,no_cc,four_wk,core,NA,NA
013,20220317,20221017,Run2,qpcr,bacterial,dna,sample,4,NA,NA,5.937531816922925e-5,proportional_concentration_normalized,post,no_cc,four_wk,core,NA,NA
013,20220317,20221017,Run2,qpcr,bacterial,dna,sample,5,NA,NA,6.772597204626566e-6,proportional_concentration_normalized,post,no_cc,four_wk,core,NA,NA
021,20220315,20221017,Run2,qpcr,bacterial,dna,sample,1,NA,NA,3.226871740510259e-5,proportional_concentration_normalized,pre,no_cc,four_wk,core,NA,NA
021,20220315,20221017,Run2,qpcr,bacterial,dna,sample,2,NA,NA,3.5227077713486864e-5,proportional_concentration_normalized,pre,no_cc,four_wk,core,NA,NA
021,20220315,20221017,Run2,qpcr,bacterial,dna,sample,3,NA,NA,3.9015545471651705e-5,proportional_concentration_normalized,pre,no_cc,four_wk,core,NA,NA
021,20220315,20221017,Run2,qpcr,bacterial,dna,sample,4,NA,NA,3.434992722501131e-5,proportional_concentration_normalized,pre,no_cc,four_wk,core,NA,NA
021,20220315,20221017,Run2,qpcr,bacterial,dna,sample,5,NA,NA,3.2410763769165476e-5,proportional_concentration_normalized,pre,no_cc,four_wk,core,NA,NA
Blank,NA,20221017,Run2,qpcr,bacterial,dna,blank,NA,NA,NA,NA,proportional_concentration_normalized,NA,NA,NA,core,NA,NA
038,20220315,20221017,Run2,qpcr,bacterial,dna,sample,1,NA,NA,3.2964491248223474e-5,proportional_concentration_normalized,cw,no_cc,four_wk,core,NA,NA
038,20220315,20221017,Run2,qpcr,bacterial,dna,sample,2,NA,NA,2.6034861188457398e-5,proportional_concentration_normalized,cw,no_cc,four_wk,core,NA,NA
038,20220315,20221017,Run2,qpcr,bacterial,dna,sample,3,NA,NA,2.1412965212910622e-5,proportional_concentration_normalized,cw,no_cc,four_wk,core,NA,NA
038,20220315,20221017,Run2,qpcr,bacterial,dna,sample,4,NA,NA,4.571100077569944e-5,proportional_concentration_normalized,cw,no_cc,four_wk,core,NA,NA
038,20220315,20221017,Run2,qpcr,bacterial,dna,sample,5,NA,NA,4.5822708591107905e-5,proportional_concentration_normalized,cw,no_cc,four_wk,core,NA,NA
041,20220224,20221017,Run2,qpcr,bacterial,dna,sample,1,NA,NA,6.0820101077895305e-5,proportional_concentration_normalized,post,no_cc,one_wk,core,NA,NA
041,20220224,20221017,Run2,qpcr,bacterial,dna,sample,2,NA,NA,5.7965089651029965e-5,proportional_concentration_normalized,post,no_cc,one_wk,core,NA,NA
041,20220224,20221017,Run2,qpcr,bacterial,dna,sample,3,NA,NA,6.309690564839117e-5,proportional_concentration_normalized,post,no_cc,one_wk,core,NA,NA
041,20220224,20221017,Run2,qpcr,bacterial,dna,sample,4,NA,NA,5.604018946096051e-5,proportional_concentration_normalized,post,no_cc,one_wk,core,NA,NA
041,20220224,20221017,Run2,qpcr,bacterial,dna,sample,5,NA,NA,3.626631610319468e-5,proportional_concentration_normalized,post,no_cc,one_wk,core,NA,NA
043,20220303,20221017,Run2,qpcr,bacterial,dna,sample,1,NA,NA,3.0495089192632086e-5,proportional_concentration_normalized,post,no_cc,two_wk,core,NA,NA
043,20220303,20221017,Run2,qpcr,bacterial,dna,sample,2,NA,NA,4.596121503855677e-5,proportional_concentration_normalized,post,no_cc,two_wk,core,NA,NA
043,20220303,20221017,Run2,qpcr,bacterial,dna,sample,3,NA,NA,5.472273376866274e-5,proportional_concentration_normalized,post,no_cc,two_wk,core,NA,NA
043,20220303,20221017,Run2,qpcr,bacterial,dna,sample,4,NA,NA,5.6109494981919535e-5,proportional_concentration_normalized,post,no_cc,two_wk,core,NA,NA
043,20220303,20221017,Run2,qpcr,bacterial,dna,sample,5,NA,NA,5.959313234418977e-5,proportional_concentration_normalized,post,no_cc,two_wk,core,NA,NA
047,20220303,20221017,Run2,qpcr,bacterial,dna,sample,1,NA,NA,1.9866528387229473e-4,proportional_concentration_normalized,post,w_cc,two_wk,core,NA,NA
047,20220303,20221017,Run2,qpcr,bacterial,dna,sample,2,NA,NA,1.1822052886412683e-4,proportional_concentration_normalized,post,w_cc,two_wk,core,NA,NA
047,20220303,20221017,Run2,qpcr,bacterial,dna,sample,3,NA,NA,9.987814979695795e-5,proportional_concentration_normalized,post,w_cc,two_wk,core,NA,NA
047,20220303,20221017,Run2,qpcr,bacterial,dna,sample,4,NA,NA,5.88715734794749e-5,proportional_concentration_normalized,post,w_cc,two_wk,core,NA,NA
047,20220303,20221017,Run2,qpcr,bacterial,dna,sample,5,NA,NA,1.0798844063470388e-4,proportional_concentration_normalized,post,w_cc,two_wk,core,NA,NA
050,20220224,20221017,Run2,qpcr,bacterial,dna,sample,1,NA,NA,3.865036672590657e-5,proportional_concentration_normalized,post,no_cc,one_wk,core,NA,NA
050,20220224,20221017,Run2,qpcr,bacterial,dna,sample,2,NA,NA,5.195082937414568e-5,proportional_concentration_normalized,post,no_cc,one_wk,core,NA,NA
050,20220224,20221017,Run2,qpcr,bacterial,dna,sample,3,NA,NA,4.4678969861898855e-5,proportional_concentration_normalized,post,no_cc,one_wk,core,NA,NA
050,20220224,20221017,Run2,qpcr,bacterial,dna,sample,4,NA,NA,3.801253265033989e-5,proportional_concentration_normalized,post,no_cc,one_wk,core,NA,NA
050,20220224,20221017,Run2,qpcr,bacterial,dna,sample,5,NA,NA,3.276803361252903e-5,proportional_concentration_normalized,post,no_cc,one_wk,core,NA,NA
019,20220301,20221017,Run2,qpcr,bacterial,dna,sample,1,NA,NA,4.389485714274419e-5,proportional_concentration_normalized,pre,no_cc,two_wk,core,NA,NA
019,20220301,20221017,Run2,qpcr,bacterial,dna,sample,2,NA,NA,3.606141009545403e-5,proportional_concentration_normalized,pre,no_cc,two_wk,core,NA,NA
024,20220301,20221017,Run2,qpcr,bacterial,dna,sample,1,NA,NA,6.467239425211248e-5,proportional_concentration_normalized,cw,w_cc,two_wk,core,NA,NA
024,20220301,20221017,Run2,qpcr,bacterial,dna,sample,2,NA,NA,7.984992591245249e-5,proportional_concentration_normalized,cw,w_cc,two_wk,core,NA,NA
Blank,NA,20221017,Run2,qpcr,bacterial,dna,blank,NA,NA,NA,NA,proportional_concentration_normalized,NA,NA,NA,core,NA,NA
060,20220222,20221017,Run2,qpcr,bacterial,dna,sample,1,NA,NA,8.326768874446416e-5,proportional_concentration_normalized,cw,w_cc,one_wk,core,NA,NA
060,20220222,20221017,Run2,qpcr,bacterial,dna,sample,2,NA,NA,7.238745014325653e-5,proportional_concentration_normalized,cw,w_cc,one_wk,core,NA,NA
060,20220222,20221017,Run2,qpcr,bacterial,dna,sample,3,NA,NA,5.4068523784694164e-5,proportional_concentration_normalized,cw,w_cc,one_wk,core,NA,NA
060,20220222,20221017,Run2,qpcr,bacterial,dna,sample,4,NA,NA,4.514392527049223e-5,proportional_concentration_normalized,cw,w_cc,one_wk,core,NA,NA
060,20220222,20221017,Run2,qpcr,bacterial,dna,sample,5,NA,NA,1.2922246366283437e-5,proportional_concentration_normalized,cw,w_cc,one_wk,core,NA,NA
061,20220224,20221017,Run2,qpcr,bacterial,dna,sample,1,NA,NA,9.963153904485265e-5,proportional_concentration_normalized,post,w_cc,one_wk,core,NA,NA
061,20220224,20221017,Run2,qpcr,bacterial,dna,sample,2,NA,NA,8.692632634630229e-5,proportional_concentration_normalized,post,w_cc,one_wk,core,NA,NA
061,20220224,20221017,Run2,qpcr,bacterial,dna,sample,3,NA,NA,7.818567434613969e-5,proportional_concentration_normalized,post,w_cc,one_wk,core,NA,NA
061,20220224,20221017,Run2,qpcr,bacterial,dna,sample,4,NA,NA,6.192795853812045e-5,proportional_concentration_normalized,post,w_cc,one_wk,core,NA,NA
061,20220224,20221017,Run2,qpcr,bacterial,dna,sample,5,NA,NA,4.045180845269628e-5,proportional_concentration_normalized,post,w_cc,one_wk,core,NA,NA
Blank,NA,20221017,Run2,qpcr,bacterial,dna,blank,NA,NA,NA,NA,proportional_concentration_normalized,NA,NA,NA,core,NA,NA
NA,NA,20221017,Run2,qpcr,bacterial,dna,NA,NA,NA,NA,NA,proportional_concentration_normalized,NA,NA,NA,core,NA,NA
019,20220301,20221017,Run3,qpcr,bacterial,dna,sample,1,NA,NA,3.9801475147366345e-5,proportional_concentration_normalized,pre,no_cc,two_wk,core,NA,NA
019,20220301,20221017,Run3,qpcr,bacterial,dna,sample,2,NA,NA,6.421106386501462e-5,proportional_concentration_normalized,pre,no_cc,two_wk,core,NA,NA
024,20220301,20221017,Run3,qpcr,bacterial,dna,sample,1,NA,NA,8.512000506040817e-5,proportional_concentration_normalized,cw,w_cc,two_wk,core,NA,NA
024,20220301,20221017,Run3,qpcr,bacterial,dna,sample,2,NA,NA,8.93518894219904e-5,proportional_concentration_normalized,cw,w_cc,two_wk,core,NA,NA
Blank,NA,20221017,Run3,qpcr,bacterial,dna,blank,NA,NA,NA,NA,proportional_concentration_normalized,NA,NA,NA,core,NA,NA
062,20220301,20221017,Run3,qpcr,bacterial,dna,sample,1,NA,NA,3.598272727574149e-5,proportional_concentration_normalized,cw,no_cc,two_wk,core,NA,NA
062,20220301,20221017,Run3,qpcr,bacterial,dna,sample,2,NA,NA,3.451693919108532e-5,proportional_concentration_normalized,cw,no_cc,two_wk,core,NA,NA
062,20220301,20221017,Run3,qpcr,bacterial,dna,sample,3,NA,NA,2.5978255223983418e-5,proportional_concentration_normalized,cw,no_cc,two_wk,core,NA,NA
062,20220301,20221017,Run3,qpcr,bacterial,dna,sample,4,NA,NA,2.2149966831221448e-5,proportional_concentration_normalized,cw,no_cc,two_wk,core,NA,NA
062,20220301,20221017,Run3,qpcr,bacterial,dna,sample,5,NA,NA,2.5443630462262952e-5,proportional_concentration_normalized,cw,no_cc,two_wk,core,NA,NA
064,20220301,20221017,Run3,qpcr,bacterial,dna,sample,1,NA,NA,4.469405891048527e-5,proportional_concentration_normalized,cw,no_cc,two_wk,core,NA,NA
064,20220301,20221017,Run3,qpcr,bacterial,dna,sample,2,NA,NA,4.347189751921967e-5,proportional_concentration_normalized,cw,no_cc,two_wk,core,NA,NA
064,20220301,20221017,Run3,qpcr,bacterial,dna,sample,3,NA,NA,3.226752826362605e-5,proportional_concentration_normalized,cw,no_cc,two_wk,core,NA,NA
064,20220301,20221017,Run3,qpcr,bacterial,dna,sample,4,NA,NA,4.5317964722580555e-5,proportional_concentration_normalized,cw,no_cc,two_wk,core,NA,NA
064,20220301,20221017,Run3,qpcr,bacterial,dna,sample,5,NA,NA,3.75830739209654e-5,proportional_concentration_normalized,cw,no_cc,two_wk,core,NA,NA
065,20220301,20221017,Run3,qpcr,bacterial,dna,sample,1,NA,NA,8.1062549522115e-5,proportional_concentration_normalized,pre,w_cc,two_wk,core,NA,NA
065,20220301,20221017,Run3,qpcr,bacterial,dna,sample,2,NA,NA,5.893135959453591e-5,proportional_concentration_normalized,pre,w_cc,two_wk,core,NA,NA
065,20220301,20221017,Run3,qpcr,bacterial,dna,sample,3,NA,NA,1.0549008860196282e-4,proportional_concentration_normalized,pre,w_cc,two_wk,core,NA,NA
065,20220301,20221017,Run3,qpcr,bacterial,dna,sample,4,NA,NA,9.774585674633614e-5,proportional_concentration_normalized,pre,w_cc,two_wk,core,NA,NA
065,20220301,20221017,Run3,qpcr,bacterial,dna,sample,5,NA,NA,9.247321521061599e-5,proportional_concentration_normalized,pre,w_cc,two_wk,core,NA,NA
067,20220222,20221017,Run3,qpcr,bacterial,dna,sample,1,NA,NA,1.1453319326414057e-4,proportional_concentration_normalized,cw,w_cc,one_wk,core,NA,NA
067,20220222,20221017,Run3,qpcr,bacterial,dna,sample,2,NA,NA,9.17490911080537e-5,proportional_concentration_normalized,cw,w_cc,one_wk,core,NA,NA
067,20220222,20221017,Run3,qpcr,bacterial,dna,sample,3,NA,NA,1.0322309341360241e-4,proportional_concentration_normalized,cw,w_cc,one_wk,core,NA,NA
067,20220222,20221017,Run3,qpcr,bacterial,dna,sample,4,NA,NA,NA,proportional_concentration_normalized,cw,w_cc,one_wk,core,NA,NA
067,20220222,20221017,Run3,qpcr,bacterial,dna,sample,5,NA,NA,6.310235579772056e-5,proportional_concentration_normalized,cw,w_cc,one_wk,core,NA,NA
073,20220222,20221017,Run3,qpcr,bacterial,dna,sample,1,NA,NA,8.23672005792073e-5,proportional_concentration_normalized,cw,w_cc,one_wk,core,NA,NA
073,20220222,20221017,Run3,qpcr,bacterial,dna,sample,2,NA,NA,6.598188328538543e-5,proportional_concentration_normalized,cw,w_cc,one_wk,core,NA,NA
073,20220222,20221017,Run3,qpcr,bacterial,dna,sample,3,NA,NA,7.526973835663298e-5,proportional_concentration_normalized,cw,w_cc,one_wk,core,NA,NA
073,20220222,20221017,Run3,qpcr,bacterial,dna,sample,4,NA,NA,7.321148340300731e-5,proportional_concentration_normalized,cw,w_cc,one_wk,core,NA,NA
073,20220222,20221017,Run3,qpcr,bacterial,dna,sample,5,NA,NA,7.632046474802316e-5,proportional_concentration_normalized,cw,w_cc,one_wk,core,NA,NA
084,20220301,20221017,Run3,qpcr,bacterial,dna,sample,1,NA,NA,5.01434063578457e-5,proportional_concentration_normalized,pre,no_cc,two_wk,core,NA,NA
084,20220301,20221017,Run3,qpcr,bacterial,dna,sample,2,NA,NA,4.275401785279849e-5,proportional_concentration_normalized,pre,no_cc,two_wk,core,NA,NA
084,20220301,20221017,Run3,qpcr,bacterial,dna,sample,3,NA,NA,2.243980291600052e-5,proportional_concentration_normalized,pre,no_cc,two_wk,core,NA,NA
084,20220301,20221017,Run3,qpcr,bacterial,dna,sample,4,NA,NA,3.989090917741465e-5,proportional_concentration_normalized,pre,no_cc,two_wk,core,NA,NA
084,20220301,20221017,Run3,qpcr,bacterial,dna,sample,5,NA,NA,3.880009016818648e-5,proportional_concentration_normalized,pre,no_cc,two_wk,core,NA,NA
089,20220301,20221017,Run3,qpcr,bacterial,dna,sample,1,NA,NA,4.288433851104422e-5,proportional_concentration_normalized,cw,no_cc,two_wk,core,NA,NA
089,20220301,20221017,Run3,qpcr,bacterial,dna,sample,2,NA,NA,4.348298156779796e-5,proportional_concentration_normalized,cw,no_cc,two_wk,core,NA,NA
089,20220301,20221017,Run3,qpcr,bacterial,dna,sample,3,NA,NA,3.581219302324982e-5,proportional_concentration_normalized,cw,no_cc,two_wk,core,NA,NA
089,20220301,20221017,Run3,qpcr,bacterial,dna,sample,4,NA,NA,4.085325038659969e-5,proportional_concentration_normalized,cw,no_cc,two_wk,core,NA,NA
089,20220301,20221017,Run3,qpcr,bacterial,dna,sample,5,NA,NA,2.8887610381876583e-5,proportional_concentration_normalized,cw,no_cc,two_wk,core,NA,NA
124,20220222,20221017,Run3,qpcr,bacterial,dna,sample,1,NA,NA,1.5482980807203255e-5,proportional_concentration_normalized,pre,no_cc,one_wk,core,NA,NA
124,20220222,20221017,Run3,qpcr,bacterial,dna,sample,2,NA,NA,3.7598712182585754e-5,proportional_concentration_normalized,pre,no_cc,one_wk,core,NA,NA
124,20220222,20221017,Run3,qpcr,bacterial,dna,sample,3,NA,NA,3.708107960129897e-5,proportional_concentration_normalized,pre,no_cc,one_wk,core,NA,NA
124,20220222,20221017,Run3,qpcr,bacterial,dna,sample,4,NA,NA,3.161662229249252e-5,proportional_concentration_normalized,pre,no_cc,one_wk,core,NA,NA
124,20220222,20221017,Run3,qpcr,bacterial,dna,sample,5,NA,NA,4.72620840783071e-5,proportional_concentration_normalized,pre,no_cc,one_wk,core,NA,NA
129,20220222,20221017,Run3,qpcr,bacterial,dna,sample,1,NA,NA,4.25881147470995e-5,proportional_concentration_normalized,cw,no_cc,one_wk,core,NA,NA
